x,y
7.882,-0.056
7.883,-0.054
7.884,-0.047
7.885,-0.068
7.886,-0.095
7.887,-0.086
7.888,-0.076
7.889,-0.051
7.89,-0.053
7.891,-0.104
7.892,-0.089
7.893,-0.098
7.894,-0.105
7.895,-0.084
7.896,-0.081
7.897,-0.059
7.898,-0.06
7.899,-0.078
7.9,-0.096
7.901,-0.098
7.902,-0.089
7.903,-0.084
7.904,-0.078
7.905,-0.095
7.906,-0.102
7.907,-0.102
7.908,-0.108
7.909,-0.113
7.91,-0.114
7.911,-0.12
7.912,-0.116
7.913,-0.09
7.914,-0.086
7.915,-0.09
7.916,-0.082
7.917,-0.088
7.918,-0.099
7.919,-0.116
7.92,-0.109
7.921,-0.082
7.922,-0.112
7.923,-0.135
7.924,-0.133
7.925,-0.118
7.926,-0.125
7.927,-0.126
7.928,-0.1
7.929,-0.109
7.93,-0.108
7.931,-0.11
7.932,-0.104
7.933,-0.106
7.934,-0.103
7.935,-0.099
7.936,-0.098
7.937,-0.09
7.938,-0.088
7.939,-0.086
7.94,-0.118
7.941,-0.112
7.942,-0.099
7.943,-0.096
7.944,-0.083
7.945,-0.088
7.946,-0.09
7.947,-0.128
7.948,-0.172
7.949,-0.171
7.95,-0.147
7.951,-0.168
7.952,-0.188
7.953,-0.167
7.954,-0.179
7.955,-0.221
7.956,-0.236
7.957,-0.232
7.958,-0.221
7.959,-0.238
7.96,-0.269
7.961,-0.239
7.962,-0.231
7.963,-0.27
7.964,-0.303
7.965,-0.299
7.966,-0.247
7.967,-0.212
7.968,-0.225
7.969,-0.209
7.97,-0.159
7.971,-0.141
7.972,-0.096
7.973,-0.034
7.974,-0.028
7.975,0.02
7.976,0.095
7.977,0.102
7.978,0.138
7.979,0.2
7.98,0.244
7.981,0.294
7.982,0.33
7.983,0.361
7.984,0.385
7.985,0.399
7.986,0.397
7.987,0.398
7.988,0.41
7.989,0.405
7.99,0.412
7.991,0.422
7.992,0.409
7.993,0.382
7.994,0.344
7.995,0.288
7.996,0.259
7.997,0.245
7.998,0.21
7.999,0.192
8,0.198
8.001,0.214
8.002,0.208
8.003,0.209
8.004,0.202
8.005,0.17
8.006,0.142
8.007,0.117
8.008,0.126
8.009,0.122
8.01,0.111
8.011,0.089
8.012,0.043
8.013,0.016
8.014,0.018
8.015,0.021
8.016,-0.012
8.017,-0.008
8.018,-0.018
8.019,-0.067
8.02,-0.078
8.021,-0.084
8.022,-0.118
8.023,-0.151
8.024,-0.189
8.025,-0.216
8.026,-0.214
8.027,-0.259
8.028,-0.313
8.029,-0.345
8.03,-0.355
8.031,-0.363
8.032,-0.373
8.033,-0.38
8.034,-0.399
8.035,-0.405
8.036,-0.416
8.037,-0.426
8.038,-0.431
8.039,-0.444
8.04,-0.469
8.041,-0.49
8.042,-0.514
8.043,-0.555
8.044,-0.532
8.045,-0.51
8.046,-0.542
8.047,-0.57
8.048,-0.572
8.049,-0.549
8.05,-0.552
8.051,-0.534
8.052,-0.516
8.053,-0.522
8.054,-0.504
8.055,-0.476
8.056,-0.446
8.057,-0.432
8.058,-0.416
8.059,-0.402
8.06,-0.396
8.061,-0.376
8.062,-0.346
8.063,-0.318
8.064,-0.326
8.065,-0.325
8.066,-0.301
8.067,-0.292
8.068,-0.281
8.069,-0.267
8.07,-0.247
8.071,-0.234
8.072,-0.221
8.073,-0.212
8.074,-0.19
8.075,-0.184
8.076,-0.206
8.077,-0.196
8.078,-0.184
8.079,-0.184
8.08,-0.191
8.081,-0.179
8.082,-0.17
8.083,-0.181
8.084,-0.182
8.085,-0.182
8.086,-0.163
8.087,-0.164
8.088,-0.179
8.089,-0.168
8.09,-0.176
8.091,-0.188
8.092,-0.176
8.093,-0.173
8.094,-0.17
8.095,-0.142
8.096,-0.125
8.097,-0.127
8.098,-0.129
8.099,-0.142
8.1,-0.154
8.101,-0.146
8.102,-0.144
8.103,-0.136
8.104,-0.141
8.105,-0.167
8.106,-0.158
8.107,-0.183
8.108,-0.194
8.109,-0.155
8.11,-0.154
8.111,-0.168
8.112,-0.165
8.113,-0.157
8.114,-0.158
8.115,-0.153
8.116,-0.155
8.117,-0.153
8.118,-0.14
8.119,-0.146
8.12,-0.163
8.121,-0.161
8.122,-0.154
8.123,-0.151
8.124,-0.142
8.125,-0.148
8.126,-0.155
8.127,-0.164
8.128,-0.162
8.129,-0.17
8.13,-0.164
8.131,-0.166
8.132,-0.174
8.133,-0.132
8.134,-0.152
8.135,-0.153
8.136,-0.128
8.137,-0.138
8.138,-0.144
8.139,-0.141
8.14,-0.159
8.141,-0.157
8.142,-0.133
8.143,-0.152
8.144,-0.169
8.145,-0.192
8.146,-0.191
8.147,-0.174
8.148,-0.16
8.149,-0.15
8.15,-0.152
8.151,-0.189
8.152,-0.194
8.153,-0.146
8.154,-0.159
8.155,-0.157
8.156,-0.141
8.157,-0.139
8.158,-0.132
8.159,-0.149
8.16,-0.163
8.161,-0.155
8.162,-0.158
8.163,-0.164
8.164,-0.159
8.165,-0.155
8.166,-0.157
8.167,-0.163
8.168,-0.138
8.169,-0.127
8.17,-0.163
8.171,-0.177
8.172,-0.163
8.173,-0.146
8.174,-0.141
8.175,-0.136
8.176,-0.136
8.177,-0.138
8.178,-0.118
8.179,-0.128
8.18,-0.144
8.181,-0.132
8.182,-0.133
8.183,-0.141
8.184,-0.138
8.185,-0.129
8.186,-0.128
8.187,-0.127
8.188,-0.128
8.189,-0.129
8.19,-0.141
8.191,-0.15
8.192,-0.126
8.193,-0.103
8.194,-0.098
8.195,-0.104
8.196,-0.103
8.197,-0.093
8.198,-0.093
8.199,-0.094
8.2,-0.103
8.201,-0.1
8.202,-0.079
8.203,-0.071
8.204,-0.068
8.205,-0.07
8.206,-0.08
8.207,-0.082
8.208,-0.077
8.209,-0.064
8.21,-0.06
8.211,-0.061
8.212,-0.056
8.213,-0.061
8.214,-0.051
8.215,-0.034
8.216,-0.036
8.217,-0.041
8.218,-0.031
8.219,-0.015
8.22,-0.01
8.221,-0.014
8.222,-0.015
8.223,-0.01
8.224,-0.028
8.225,-0.046
8.226,-0.026
8.227,0.007
8.228,-0.001
8.229,-0.028
8.23,-0.038
8.231,-0.011
8.232,0.04
8.233,0.015
8.234,-0.003
8.235,0.012
8.236,0.03
8.237,0.052
8.238,0.061
8.239,0.068
8.24,0.031
8.241,0.014
8.242,0.025
8.243,0.044
8.244,0.07
8.245,0.058
8.246,0.029
8.247,0.028
8.248,0.036
8.249,0.035
8.25,0.033
8.251,0.026
8.252,0.036
8.253,0.05
8.254,0.056
8.255,0.055
8.256,0.05
8.257,0.047
8.258,0.048
8.259,0.048
8.26,0.045
8.261,0.032
8.262,0.036
8.263,0.043
8.264,0.026
8.265,0.041
8.266,0.04
8.267,0.043
8.268,0.042
8.269,0.047
8.27,0.041
8.271,0.022
8.272,0.037
8.273,0.033
8.274,0.044
8.275,0.053
8.276,0.056
8.277,0.047
8.278,0.043
8.279,0.057
8.28,0.042
8.281,0.041
8.282,0.036
8.283,0.033
8.284,0.029
8.285,0.019
8.286,0.037
8.287,0.042
8.288,0.024
8.289,0.018
8.29,0.012
8.291,-0.011
8.292,0.019
8.293,0.05
8.294,0.026
8.295,0.037
8.296,0.043
8.297,0.029
8.298,0.036
8.299,0.028
8.3,0.019
8.301,0.011
8.302,0.015
8.303,0.024
8.304,0.011
8.305,0.018
8.306,0.013
8.307,0
8.308,0.007
8.309,0.004
8.31,0.003
8.311,0.002
8.312,-0.015
8.313,-0.019
8.314,-0.002
8.315,-0.001
8.316,-0.004
8.317,-0.004
8.318,-0.005
8.319,-0.016
8.32,-0.026
8.321,-0.003
8.322,-0.013
8.323,-0.026
8.324,-0.043
8.325,-0.037
8.326,-0.017
8.327,-0.044
8.328,-0.083
8.329,-0.087
8.33,-0.046
8.331,-0.051
8.332,-0.061
8.333,-0.048
8.334,-0.051
8.335,-0.056
8.336,-0.05
8.337,-0.063
8.338,-0.042
8.339,-0.025
8.34,-0.058
8.341,-0.064
8.342,-0.057
8.343,-0.037
8.344,-0.054
8.345,-0.048
8.346,-0.065
8.347,-0.109
8.348,-0.098
8.349,-0.116
8.35,-0.107
8.351,-0.085
8.352,-0.071
8.353,-0.073
8.354,-0.1
8.355,-0.087
8.356,-0.072
8.357,-0.063
8.358,-0.067
8.359,-0.1
8.36,-0.086
8.361,-0.071
8.362,-0.092
8.363,-0.084
8.364,-0.068
8.365,-0.065
8.366,-0.081
8.367,-0.09
8.368,-0.086
8.369,-0.089
8.37,-0.082
8.371,-0.083
8.372,-0.093
8.373,-0.083
8.374,-0.073
8.375,-0.09
8.376,-0.091
8.377,-0.072
8.378,-0.07
8.379,-0.071
8.38,-0.079
8.381,-0.073
8.382,-0.09
8.383,-0.098
8.384,-0.074
8.385,-0.081
8.386,-0.091
8.387,-0.096
8.388,-0.097
8.389,-0.101
8.39,-0.117
8.391,-0.127
8.392,-0.102
8.393,-0.086
8.394,-0.103
8.395,-0.1
8.396,-0.071
8.397,-0.075
8.398,-0.092
8.399,-0.081
8.4,-0.088
8.401,-0.098
8.402,-0.095
8.403,-0.097
8.404,-0.1
8.405,-0.096
8.406,-0.091
8.407,-0.102
8.408,-0.116
8.409,-0.11
8.41,-0.105
8.411,-0.098
8.412,-0.104
8.413,-0.148
8.414,-0.132
8.415,-0.087
8.416,-0.073
8.417,-0.092
8.418,-0.091
8.419,-0.051
8.42,-0.073
8.421,-0.095
8.422,-0.107
8.423,-0.13
8.424,-0.122
8.425,-0.113
8.426,-0.113
8.427,-0.114
8.428,-0.121
8.429,-0.104
8.43,-0.102
8.431,-0.129
8.432,-0.117
8.433,-0.112
8.434,-0.105
8.435,-0.092
8.436,-0.091
8.437,-0.088
8.438,-0.086
8.439,-0.092
8.44,-0.103
8.441,-0.096
8.442,-0.085
8.443,-0.077
8.444,-0.09
8.445,-0.099
8.446,-0.093
8.447,-0.1
8.448,-0.107
8.449,-0.105
8.45,-0.106
8.451,-0.104
8.452,-0.107
8.453,-0.107
8.454,-0.099
8.455,-0.102
8.456,-0.092
8.457,-0.093
8.458,-0.088
8.459,-0.09
8.46,-0.104
8.461,-0.085
8.462,-0.082
8.463,-0.106
8.464,-0.108
8.465,-0.117
8.466,-0.112
8.467,-0.075
8.468,-0.085
8.469,-0.105
8.47,-0.109
8.471,-0.117
8.472,-0.115
8.473,-0.125
8.474,-0.111
8.475,-0.096
8.476,-0.098
8.477,-0.083
8.478,-0.079
8.479,-0.092
8.48,-0.103
8.481,-0.098
8.482,-0.095
8.483,-0.096
8.484,-0.104
8.485,-0.117
8.486,-0.116
8.487,-0.103
8.488,-0.1
8.489,-0.108
8.49,-0.111
8.491,-0.113
8.492,-0.104
8.493,-0.102
8.494,-0.11
8.495,-0.107
8.496,-0.115
8.497,-0.111
8.498,-0.086
8.499,-0.091
8.5,-0.092
8.501,-0.1
8.502,-0.111
8.503,-0.096
8.504,-0.098
8.505,-0.105
8.506,-0.127
8.507,-0.127
8.508,-0.116
8.509,-0.121
8.51,-0.12
8.511,-0.12
8.512,-0.073
8.513,-0.064
8.514,-0.137
8.515,-0.176
8.516,-0.137
8.517,-0.095
8.518,-0.098
8.519,-0.121
8.52,-0.121
8.521,-0.111
8.522,-0.12
8.523,-0.096
8.524,-0.097
8.525,-0.124
8.526,-0.133
8.527,-0.144
8.528,-0.132
8.529,-0.105
8.53,-0.107
8.531,-0.122
8.532,-0.112
8.533,-0.111
8.534,-0.109
8.535,-0.103
8.536,-0.112
8.537,-0.117
8.538,-0.118
8.539,-0.134
8.54,-0.128
8.541,-0.116
8.542,-0.112
8.543,-0.107
8.544,-0.11
8.545,-0.089
8.546,-0.089
8.547,-0.109
8.548,-0.113
8.549,-0.105
8.55,-0.11
8.551,-0.117
8.552,-0.118
8.553,-0.114
8.554,-0.101
8.555,-0.107
8.556,-0.116
8.557,-0.085
8.558,-0.058
8.559,-0.088
8.56,-0.101
8.561,-0.092
8.562,-0.09
8.563,-0.083
8.564,-0.084
8.565,-0.083
8.566,-0.086
8.567,-0.082
8.568,-0.077
8.569,-0.073
8.57,-0.07
8.571,-0.067
8.572,-0.048
8.573,-0.038
8.574,-0.039
8.575,-0.044
8.576,-0.036
8.577,-0.024
8.578,-0.034
8.579,-0.054
8.58,-0.035
8.581,0.002
8.582,-0.017
8.583,-0.033
8.584,-0.03
8.585,-0.054
8.586,-0.081
8.587,-0.068
8.588,-0.051
8.589,-0.059
8.59,-0.091
8.591,-0.128
8.592,-0.08
8.593,-0.051
8.594,-0.062
8.595,-0.059
8.596,-0.073
8.597,-0.056
8.598,-0.043
8.599,-0.034
8.6,-0.025
8.601,-0.038
8.602,-0.036
8.603,-0.025
8.604,-0.041
8.605,-0.046
8.606,-0.029
8.607,-0.03
8.608,-0.046
8.609,-0.059
8.61,-0.065
8.611,-0.067
8.612,-0.082
8.613,-0.089
8.614,-0.067
8.615,-0.061
8.616,-0.077
8.617,-0.086
8.618,-0.09
8.619,-0.104
8.62,-0.11
8.621,-0.121
8.622,-0.122
8.623,-0.118
8.624,-0.096
8.625,-0.087
8.626,-0.136
8.627,-0.139
8.628,-0.117
8.629,-0.117
8.63,-0.137
8.631,-0.148
8.632,-0.138
8.633,-0.148
8.634,-0.128
8.635,-0.122
8.636,-0.133
8.637,-0.108
8.638,-0.104
8.639,-0.1
8.64,-0.119
8.641,-0.141
8.642,-0.14
8.643,-0.134
8.644,-0.121
8.645,-0.135
8.646,-0.147
8.647,-0.157
8.648,-0.163
8.649,-0.137
8.65,-0.117
8.651,-0.117
8.652,-0.124
8.653,-0.127
8.654,-0.115
8.655,-0.111
8.656,-0.109
8.657,-0.105
8.658,-0.1
8.659,-0.116
8.66,-0.137
8.661,-0.123
8.662,-0.119
8.663,-0.105
8.664,-0.102
8.665,-0.142
8.666,-0.145
8.667,-0.133
8.668,-0.131
8.669,-0.129
8.67,-0.124
8.671,-0.128
8.672,-0.144
8.673,-0.141
8.674,-0.131
8.675,-0.114
8.676,-0.119
8.677,-0.117
8.678,-0.105
8.679,-0.14
8.68,-0.146
8.681,-0.142
8.682,-0.152
8.683,-0.157
8.684,-0.167
8.685,-0.165
8.686,-0.175
8.687,-0.183
8.688,-0.217
8.689,-0.237
8.69,-0.234
8.691,-0.237
8.692,-0.238
8.693,-0.257
8.694,-0.275
8.695,-0.289
8.696,-0.285
8.697,-0.294
8.698,-0.29
8.699,-0.287
8.7,-0.292
8.701,-0.281
8.702,-0.281
8.703,-0.264
8.704,-0.248
8.705,-0.237
8.706,-0.196
8.707,-0.163
8.708,-0.138
8.709,-0.097
8.71,-0.08
8.711,-0.021
8.712,0.028
8.713,0.055
8.714,0.119
8.715,0.176
8.716,0.218
8.717,0.252
8.718,0.291
8.719,0.337
8.72,0.382
8.721,0.4
8.722,0.405
8.723,0.414
8.724,0.411
8.725,0.403
8.726,0.397
8.727,0.412
8.728,0.41
8.729,0.386
8.73,0.352
8.731,0.291
8.732,0.259
8.733,0.236
8.734,0.209
8.735,0.203
8.736,0.2
8.737,0.193
8.738,0.189
8.739,0.195
8.74,0.195
8.741,0.172
8.742,0.155
8.743,0.14
8.744,0.122
8.745,0.121
8.746,0.114
8.747,0.091
8.748,0.06
8.749,0.033
8.75,0.022
8.751,0.026
8.752,0.018
8.753,-0.005
8.754,-0.011
8.755,-0.021
8.756,-0.062
8.757,-0.095
8.758,-0.124
8.759,-0.16
8.76,-0.154
8.761,-0.171
8.762,-0.228
8.763,-0.267
8.764,-0.292
8.765,-0.325
8.766,-0.337
8.767,-0.334
8.768,-0.365
8.769,-0.389
8.77,-0.414
8.771,-0.443
8.772,-0.449
8.773,-0.456
8.774,-0.456
8.775,-0.452
8.776,-0.469
8.777,-0.499
8.778,-0.517
8.779,-0.536
8.78,-0.535
8.781,-0.525
8.782,-0.561
8.783,-0.61
8.784,-0.6
8.785,-0.588
8.786,-0.573
8.787,-0.56
8.788,-0.56
8.789,-0.523
8.79,-0.524
8.791,-0.523
8.792,-0.496
8.793,-0.441
8.794,-0.384
8.795,-0.389
8.796,-0.369
8.797,-0.369
8.798,-0.377
8.799,-0.346
8.8,-0.322
8.801,-0.294
8.802,-0.276
8.803,-0.266
8.804,-0.263
8.805,-0.256
8.806,-0.254
8.807,-0.238
8.808,-0.214
8.809,-0.218
8.81,-0.213
8.811,-0.198
8.812,-0.197
8.813,-0.196
8.814,-0.178
8.815,-0.157
8.816,-0.158
8.817,-0.16
8.818,-0.159
8.819,-0.163
8.82,-0.15
8.821,-0.143
8.822,-0.144
8.823,-0.141
8.824,-0.144
8.825,-0.151
8.826,-0.149
8.827,-0.151
8.828,-0.159
8.829,-0.143
8.83,-0.154
8.831,-0.161
8.832,-0.138
8.833,-0.157
8.834,-0.15
8.835,-0.135
8.836,-0.144
8.837,-0.115
8.838,-0.116
8.839,-0.139
8.84,-0.138
8.841,-0.134
8.842,-0.129
8.843,-0.133
8.844,-0.141
8.845,-0.151
8.846,-0.142
8.847,-0.141
8.848,-0.132
8.849,-0.122
8.85,-0.145
8.851,-0.148
8.852,-0.135
8.853,-0.134
8.854,-0.14
8.855,-0.138
8.856,-0.118
8.857,-0.122
8.858,-0.146
8.859,-0.146
8.86,-0.134
8.861,-0.111
8.862,-0.12
8.863,-0.131
8.864,-0.101
8.865,-0.116
8.866,-0.149
8.867,-0.157
8.868,-0.158
8.869,-0.144
8.87,-0.156
8.871,-0.176
8.872,-0.169
8.873,-0.144
8.874,-0.139
8.875,-0.146
8.876,-0.135
8.877,-0.124
8.878,-0.128
8.879,-0.144
8.88,-0.139
8.881,-0.136
8.882,-0.126
8.883,-0.118
8.884,-0.128
8.885,-0.123
8.886,-0.136
8.887,-0.138
8.888,-0.152
8.889,-0.14
8.89,-0.126
8.891,-0.134
8.892,-0.098
8.893,-0.1
8.894,-0.099
8.895,-0.114
8.896,-0.137
8.897,-0.121
8.898,-0.11
8.899,-0.108
8.9,-0.116
8.901,-0.118
8.902,-0.129
8.903,-0.135
8.904,-0.143
8.905,-0.138
8.906,-0.117
8.907,-0.126
8.908,-0.136
8.909,-0.129
8.91,-0.13
8.911,-0.122
8.912,-0.114
8.913,-0.111
8.914,-0.115
8.915,-0.121
8.916,-0.111
8.917,-0.106
8.918,-0.112
8.919,-0.107
8.92,-0.102
8.921,-0.106
8.922,-0.107
8.923,-0.105
8.924,-0.108
8.925,-0.11
8.926,-0.112
8.927,-0.106
8.928,-0.089
8.929,-0.089
8.93,-0.121
8.931,-0.105
8.932,-0.067
8.933,-0.088
8.934,-0.091
8.935,-0.094
8.936,-0.073
8.937,-0.033
8.938,-0.029
8.939,-0.03
8.94,-0.045
8.941,-0.03
8.942,-0.034
8.943,-0.067
8.944,-0.074
8.945,-0.059
8.946,-0.051
8.947,-0.049
8.948,-0.04
8.949,-0.051
8.95,-0.053
8.951,-0.038
8.952,-0.03
8.953,-0.038
8.954,-0.044
8.955,-0.043
8.956,-0.022
8.957,-0.015
8.958,-0.029
8.959,-0.008
8.96,-0.001
8.961,0.002
8.962,-0.001
8.963,-0.003
8.964,0.004
8.965,-0.013
8.966,-0.008
8.967,-0.015
8.968,-0.015
8.969,0.01
8.97,0.015
8.971,0.015
8.972,0.019
8.973,0.016
8.974,0.018
8.975,0.022
8.976,0.02
8.977,0.029
8.978,0.026
8.979,0.037
8.98,0.049
8.981,0.035
8.982,0.061
8.983,0.054
8.984,0.017
8.985,0.012
8.986,0.008
8.987,0.001
8.988,-0.004
8.989,0.001
8.99,0.039
8.991,0.054
8.992,0.023
8.993,0.035
8.994,0.057
8.995,0.066
8.996,0.061
8.997,0.051
8.998,0.05
8.999,0.046
9,0.073
9.001,0.07
9.002,0.052
9.003,0.068
9.004,0.054
9.005,0.033
9.006,0.045
9.007,0.05
9.008,0.036
9.009,0.036
9.01,0.042
9.011,0.045
9.012,0.04
9.013,0.048
9.014,0.056
9.015,0.045
9.016,0.043
9.017,0.051
9.018,0.059
9.019,0.051
9.02,0.038
9.021,0.04
9.022,0.045
9.023,0.042
9.024,0.028
9.025,0.02
9.026,0.024
9.027,0.024
9.028,0.017
9.029,0.018
9.03,0.018
9.031,0.025
9.032,0.04
9.033,0.032
9.034,0.013
9.035,0.022
9.036,0.044
9.037,0.043
9.038,0.027
9.039,0.015
9.04,0.011
9.041,0.024
9.042,0.025
9.043,-0.005
9.044,-0.011
9.045,0.003
9.046,0.006
9.047,-0.009
9.048,-0.025
9.049,-0.014
9.05,0.006
9.051,0.013
9.052,0.008
9.053,0.004
9.054,0.003
9.055,-0.005
9.056,0.009
9.057,0.013
9.058,-0.003
9.059,0.003
9.06,0.001
9.061,-0.015
9.062,-0.018
9.063,-0.018
9.064,-0.017
9.065,-0.015
9.066,-0.019
9.067,-0.029
9.068,-0.045
9.069,-0.037
9.07,-0.062
9.071,-0.067
9.072,-0.014
9.073,0.004
9.074,-0.003
9.075,-0.018
9.076,-0.018
9.077,-0.013
9.078,-0.026
9.079,-0.023
9.08,-0.021
9.081,-0.021
9.082,0.007
9.083,-0.032
9.084,-0.052
9.085,-0.032
9.086,-0.038
9.087,-0.024
9.088,-0.022
9.089,-0.034
9.09,-0.045
9.091,-0.034
9.092,-0.021
9.093,-0.033
9.094,-0.053
9.095,-0.051
9.096,-0.042
9.097,-0.04
9.098,-0.019
9.099,-0.022
9.1,-0.029
9.101,-0.03
9.102,-0.035
9.103,-0.048
9.104,-0.041
9.105,-0.029
9.106,-0.057
9.107,-0.063
9.108,-0.049
9.109,-0.044
9.11,-0.057
9.111,-0.06
9.112,-0.039
9.113,-0.059
9.114,-0.077
9.115,-0.059
9.116,-0.038
9.117,-0.037
9.118,-0.05
9.119,-0.016
9.12,-0.025
9.121,-0.067
9.122,-0.066
9.123,-0.064
9.124,-0.062
9.125,-0.061
9.126,-0.06
9.127,-0.064
9.128,-0.059
9.129,-0.062
9.13,-0.058
9.131,-0.058
9.132,-0.073
9.133,-0.057
9.134,-0.055
9.135,-0.051
9.136,-0.037
9.137,-0.047
9.138,-0.05
9.139,-0.055
9.14,-0.059
9.141,-0.042
9.142,-0.039
9.143,-0.072
9.144,-0.082
9.145,-0.062
9.146,-0.076
9.147,-0.085
9.148,-0.072
9.149,-0.069
9.15,-0.067
9.151,-0.046
9.152,-0.046
9.153,-0.053
9.154,-0.049
9.155,-0.048
9.156,-0.038
9.157,-0.029
9.158,-0.035
9.159,-0.044
9.16,-0.045
9.161,-0.056
9.162,-0.056
9.163,-0.053
9.164,-0.06
9.165,-0.06
9.166,-0.06
9.167,-0.064
9.168,-0.067
9.169,-0.055
9.17,-0.048
9.171,-0.049
9.172,-0.05
9.173,-0.044
9.174,-0.034
9.175,-0.041
9.176,-0.034
9.177,-0.027
9.178,-0.033
9.179,-0.044
9.18,-0.047
9.181,-0.03
9.182,-0.054
9.183,-0.064
9.184,-0.06
9.185,-0.049
9.186,-0.047
9.187,-0.059
9.188,-0.016
9.189,0.006
9.19,-0.029
9.191,-0.051
9.192,-0.051
9.193,-0.07
9.194,-0.076
9.195,-0.048
9.196,-0.028
9.197,-0.047
9.198,-0.046
9.199,-0.017
9.2,-0.022
9.201,-0.037
9.202,-0.028
9.203,-0.033
9.204,-0.048
9.205,-0.06
9.206,-0.065
9.207,-0.058
9.208,-0.059
9.209,-0.059
9.21,-0.053
9.211,-0.042
9.212,-0.044
9.213,-0.052
9.214,-0.043
9.215,-0.033
9.216,-0.024
9.217,-0.019
9.218,-0.035
9.219,-0.041
9.22,-0.033
9.221,-0.043
9.222,-0.046
9.223,-0.047
9.224,-0.057
9.225,-0.062
9.226,-0.069
9.227,-0.077
9.228,-0.065
9.229,-0.054
9.23,-0.052
9.231,-0.053
9.232,-0.062
9.233,-0.062
9.234,-0.056
9.235,-0.048
9.236,-0.044
9.237,-0.029
9.238,-0.024
9.239,-0.041
9.24,-0.051
9.241,-0.061
9.242,-0.06
9.243,-0.058
9.244,-0.077
9.245,-0.071
9.246,-0.07
9.247,-0.075
9.248,-0.053
9.249,-0.076
9.25,-0.097
9.251,-0.07
9.252,-0.051
9.253,-0.046
9.254,-0.034
9.255,-0.025
9.256,-0.026
9.257,-0.029
9.258,-0.034
9.259,-0.047
9.26,-0.05
9.261,-0.052
9.262,-0.04
9.263,-0.014
9.264,-0.015
9.265,-0.037
9.266,-0.058
9.267,-0.048
9.268,-0.056
9.269,-0.035
9.27,-0.017
9.271,-0.029
9.272,-0.033
9.273,-0.05
9.274,-0.044
9.275,-0.053
9.276,-0.053
9.277,-0.037
9.278,-0.043
9.279,-0.041
9.28,-0.042
9.281,-0.035
9.282,-0.028
9.283,-0.028
9.284,-0.033
9.285,-0.043
9.286,-0.044
9.287,-0.048
9.288,-0.017
9.289,-0.01
9.29,-0.026
9.291,-0.018
9.292,-0.021
9.293,-0.007
9.294,-0.004
9.295,-0.01
9.296,-0.021
9.297,-0.005
9.298,0.029
9.299,0.03
9.3,0.035
9.301,0.028
9.302,0.019
9.303,0.037
9.304,0.023
9.305,-0.002
9.306,0.007
9.307,0.009
9.308,0.025
9.309,0.01
9.31,-0.019
9.311,-0.009
9.312,-0.013
9.313,-0.015
9.314,-0.007
9.315,-0.007
9.316,0.014
9.317,0.014
9.318,-0.007
9.319,0
9.32,-0.003
9.321,-0.013
9.322,-0.019
9.323,0.011
9.324,0.034
9.325,0.018
9.326,-0.002
9.327,-0.024
9.328,-0.012
9.329,-0.004
9.33,-0.017
9.331,-0.019
9.332,-0.026
9.333,-0.033
9.334,-0.042
9.335,-0.051
9.336,-0.051
9.337,-0.035
9.338,-0.044
9.339,-0.059
9.34,-0.053
9.341,-0.061
9.342,-0.061
9.343,-0.067
9.344,-0.071
9.345,-0.073
9.346,-0.076
9.347,-0.077
9.348,-0.065
9.349,-0.07
9.35,-0.092
9.351,-0.095
9.352,-0.092
9.353,-0.077
9.354,-0.075
9.355,-0.08
9.356,-0.087
9.357,-0.057
9.358,-0.063
9.359,-0.084
9.36,-0.07
9.361,-0.109
9.362,-0.104
9.363,-0.099
9.364,-0.12
9.365,-0.109
9.366,-0.112
9.367,-0.117
9.368,-0.102
9.369,-0.104
9.37,-0.107
9.371,-0.086
9.372,-0.081
9.373,-0.081
9.374,-0.076
9.375,-0.102
9.376,-0.113
9.377,-0.085
9.378,-0.086
9.379,-0.101
9.38,-0.137
9.381,-0.132
9.382,-0.07
9.383,-0.071
9.384,-0.1
9.385,-0.091
9.386,-0.089
9.387,-0.123
9.388,-0.103
9.389,-0.102
9.39,-0.114
9.391,-0.058
9.392,-0.059
9.393,-0.086
9.394,-0.096
9.395,-0.098
9.396,-0.081
9.397,-0.069
9.398,-0.084
9.399,-0.095
9.4,-0.079
9.401,-0.072
9.402,-0.072
9.403,-0.076
9.404,-0.089
9.405,-0.1
9.406,-0.114
9.407,-0.128
9.408,-0.136
9.409,-0.15
9.41,-0.166
9.411,-0.16
9.412,-0.158
9.413,-0.169
9.414,-0.192
9.415,-0.198
9.416,-0.2
9.417,-0.216
9.418,-0.219
9.419,-0.233
9.42,-0.253
9.421,-0.265
9.422,-0.273
9.423,-0.279
9.424,-0.277
9.425,-0.243
9.426,-0.218
9.427,-0.205
9.428,-0.185
9.429,-0.153
9.43,-0.114
9.431,-0.072
9.432,-0.034
9.433,-0.018
9.434,0.033
9.435,0.087
9.436,0.118
9.437,0.162
9.438,0.201
9.439,0.272
9.44,0.329
9.441,0.361
9.442,0.379
9.443,0.377
9.444,0.396
9.445,0.4
9.446,0.37
9.447,0.36
9.448,0.413
9.449,0.439
9.45,0.439
9.451,0.43
9.452,0.395
9.453,0.352
9.454,0.315
9.455,0.307
9.456,0.294
9.457,0.267
9.458,0.269
9.459,0.29
9.46,0.279
9.461,0.26
9.462,0.255
9.463,0.241
9.464,0.215
9.465,0.201
9.466,0.193
9.467,0.18
9.468,0.163
9.469,0.127
9.47,0.107
9.471,0.116
